"UNIQUE_SAMPLE_ID","sample_index","CUVETTE","title","result","unit_of_result","data_markings_of_result","creation_time","DATE","TIME","method_name","t1","nominal_value","t1_2","is_excluded","method_type","determination_type","overall_result_state","sample","tissue_type","species","replicate","temperature","TIME_DIFF","TIME_DIFF_SECS","MINUTES","LATIN_NAME"
"Pmol_04_30_3","3","3","Absorbance wavelength 1",0.20316,"A",NA,2023-05-09 11:26:50,"2023-05-09",11:26:50,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_30","WM","Pmol","04","30",00:09:09,549,9.15,"Pomacentrus moluccensis"
"Arub_06_30_4","4","4","Absorbance wavelength 1",0.0516,"A",NA,2023-10-17 11:26:51,"2023-10-17",11:26:51,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_06_30","WM","Arub","06","30",00:08:28,508,8.47,"Apogon rubrimacula"
"Pmol_03_10_6","6","6","Absorbance wavelength 1",-0.00934,"A",NA,2023-05-10 11:26:52,"2023-05-10",11:26:52,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_03_10","WM","Pmol","03","10",00:06:06,366,6.1,"Pomacentrus moluccensis"
"Pmol_01_40_3","3","3","Absorbance wavelength 1",0.27715,"A",NA,2023-08-29 11:26:53,"2023-08-29",11:26:53,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_01_40","WM","Pmol","01","40",00:05:47,347,5.78,"Pomacentrus moluccensis"
"Paus_07_10_6","6","6","Absorbance wavelength 1",0.00756,"A",NA,2023-11-29 11:26:53,"2023-11-29",11:26:53,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_07_10","WM","Paus","07","10",00:04:13,253,4.22,"Pomacentrus australis"
"Adoed_02_50_1","1","1","Absorbance wavelength 1",0.08646,"A",NA,2023-07-09 11:26:54,"2023-07-09",11:26:54,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_50","WM","Adoed","02","50",00:01:40,100,1.67,"Apogon doederlein"
"Adoed_03_20_5","5","5","Absorbance wavelength 1",-0.34821,"A",NA,2023-08-31 11:26:55,"2023-08-31",11:26:55,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_03_20","WM","Adoed","03","20",00:07:09,429,7.15,"Apogon doederlein"
"Pmol_04_30_4","4","4","Absorbance wavelength 1",0.04339,"A",NA,2023-05-09 11:26:57,"2023-05-09",11:26:57,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_30","WM","Pmol","04","30",00:09:09,549,9.15,"Pomacentrus moluccensis"
"Arub_06_30_5","5","5","Absorbance wavelength 1",0.00465,"A",NA,2023-10-17 11:26:58,"2023-10-17",11:26:58,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_06_30","WM","Arub","06","30",00:08:28,508,8.47,"Apogon rubrimacula"
"Pmol_01_40_4","4","4","Absorbance wavelength 1",0.01207,"A",NA,2023-08-29 11:26:59,"2023-08-29",11:26:59,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_01_40","WM","Pmol","01","40",00:05:46,346,5.77,"Pomacentrus moluccensis"
"Pmol_03_10_1","1","1","Absorbance wavelength 1",0.21677,"A",NA,2023-05-10 11:27:00,"2023-05-10",11:27:00,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_03_10","WM","Pmol","03","10",00:06:49,409,6.82,"Pomacentrus moluccensis"
"Paus_07_10_1","1","1","Absorbance wavelength 1",0.07139,"A",NA,2023-11-29 11:27:00,"2023-11-29",11:27:00,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_07_10","WM","Paus","07","10",00:04:56,296,4.93,"Pomacentrus australis"
"Adoed_02_50_2","2","2","Absorbance wavelength 1",0.07692,"A",NA,2023-07-09 11:27:01,"2023-07-09",11:27:01,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_50","WM","Adoed","02","50",00:01:40,100,1.67,"Apogon doederlein"
"Adoed_03_20_6","6","6","Absorbance wavelength 1",-0.36261,"A",NA,2023-08-31 11:27:02,"2023-08-31",11:27:02,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_03_20","WM","Adoed","03","20",00:07:09,429,7.15,"Apogon doederlein"
"Pmol_04_30_5","5","5","Absorbance wavelength 1",0.00825,"A",NA,2023-05-09 11:27:04,"2023-05-09",11:27:04,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_30","WM","Pmol","04","30",00:09:09,549,9.15,"Pomacentrus moluccensis"
"Arub_06_30_6","6","6","Absorbance wavelength 1",0.01349,"A",NA,2023-10-17 11:27:05,"2023-10-17",11:27:05,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_06_30","WM","Arub","06","30",00:08:28,508,8.47,"Apogon rubrimacula"
"Pmol_01_40_5","5","5","Absorbance wavelength 1",0.01244,"A",NA,2023-08-29 11:27:06,"2023-08-29",11:27:06,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_01_40","WM","Pmol","01","40",00:05:46,346,5.77,"Pomacentrus moluccensis"
"Pmol_03_10_2","2","2","Absorbance wavelength 1",0.30886,"A",NA,2023-05-10 11:27:07,"2023-05-10",11:27:07,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_03_10","WM","Pmol","03","10",00:06:50,410,6.83,"Pomacentrus moluccensis"
"Paus_07_10_2","2","2","Absorbance wavelength 1",0.07334,"A",NA,2023-11-29 11:27:07,"2023-11-29",11:27:07,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_07_10","WM","Paus","07","10",00:04:55,295,4.92,"Pomacentrus australis"
"Adoed_02_50_3","3","3","Absorbance wavelength 1",0.06204,"A",NA,2023-07-09 11:27:08,"2023-07-09",11:27:08,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_50","WM","Adoed","02","50",00:01:40,100,1.67,"Apogon doederlein"
"Adoed_03_20_1","1","1","Absorbance wavelength 1",-0.28606,"A",NA,2023-08-31 11:27:09,"2023-08-31",11:27:09,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_03_20","WM","Adoed","03","20",00:07:49,469,7.82,"Apogon doederlein"
"Pmol_04_30_6","6","6","Absorbance wavelength 1",0.00157,"A",NA,2023-05-09 11:27:11,"2023-05-09",11:27:11,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_30","WM","Pmol","04","30",00:09:09,549,9.15,"Pomacentrus moluccensis"
"Arub_06_30_1","1","1","Absorbance wavelength 1",0.13179,"A",NA,2023-10-17 11:27:12,"2023-10-17",11:27:12,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_06_30","WM","Arub","06","30",00:09:10,550,9.17,"Apogon rubrimacula"
"Pmol_03_10_3","3","3","Absorbance wavelength 1",0.07295,"A",NA,2023-05-10 11:27:12,"2023-05-10",11:27:12,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_03_10","WM","Pmol","03","10",00:06:47,407,6.78,"Pomacentrus moluccensis"
"Pmol_01_40_6","6","6","Absorbance wavelength 1",-0.0107,"A",NA,2023-08-29 11:27:12,"2023-08-29",11:27:12,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_01_40","WM","Pmol","01","40",00:05:46,346,5.77,"Pomacentrus moluccensis"
"Paus_07_10_3","3","3","Absorbance wavelength 1",0.09425,"A",NA,2023-11-29 11:27:14,"2023-11-29",11:27:14,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_07_10","WM","Paus","07","10",00:04:55,295,4.92,"Pomacentrus australis"
"Adoed_02_50_4","4","4","Absorbance wavelength 1",0.01501,"A",NA,2023-07-09 11:27:15,"2023-07-09",11:27:15,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_50","WM","Adoed","02","50",00:01:29,89,1.48,"Apogon doederlein"
"Adoed_03_20_2","2","2","Absorbance wavelength 1",-0.27117,"A",NA,2023-08-31 11:27:16,"2023-08-31",11:27:16,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_03_20","WM","Adoed","03","20",00:07:49,469,7.82,"Apogon doederlein"
"Arub_06_30_2","2","2","Absorbance wavelength 1",0.14055,"A",NA,2023-10-17 11:27:18,"2023-10-17",11:27:18,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_06_30","WM","Arub","06","30",00:09:09,549,9.15,"Apogon rubrimacula"
"Pmol_04_30_1","1","1","Absorbance wavelength 1",0.18181,"A",NA,2023-05-09 11:27:19,"2023-05-09",11:27:19,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_30","WM","Pmol","04","30",00:09:52,592,9.87,"Pomacentrus moluccensis"
"Pmol_03_10_4","4","4","Absorbance wavelength 1",0.59131,"A",NA,2023-05-10 11:27:19,"2023-05-10",11:27:19,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_03_10","WM","Pmol","03","10",00:06:47,407,6.78,"Pomacentrus moluccensis"
"Pmol_01_40_1","1","1","Absorbance wavelength 1",0.29243,"A",NA,2023-08-29 11:27:20,"2023-08-29",11:27:20,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_01_40","WM","Pmol","01","40",00:06:28,388,6.47,"Pomacentrus moluccensis"
"Paus_07_10_4","4","4","Absorbance wavelength 1",0.05429,"A",NA,2023-11-29 11:27:21,"2023-11-29",11:27:21,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_07_10","WM","Paus","07","10",00:04:55,295,4.92,"Pomacentrus australis"
"Adoed_02_50_5","5","5","Absorbance wavelength 1",-0.0074,"A",NA,2023-07-09 11:27:22,"2023-07-09",11:27:22,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_50","WM","Adoed","02","50",00:01:29,89,1.48,"Apogon doederlein"
"Adoed_03_20_3","3","3","Absorbance wavelength 1",-0.27625,"A",NA,2023-08-31 11:27:23,"2023-08-31",11:27:23,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_03_20","WM","Adoed","03","20",00:07:51,471,7.85,"Apogon doederlein"
"Arub_06_30_3","3","3","Absorbance wavelength 1",0.11464,"A",NA,2023-10-17 11:27:24,"2023-10-17",11:27:24,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_06_30","WM","Arub","06","30",00:09:08,548,9.13,"Apogon rubrimacula"
"Pmol_04_30_2","2","2","Absorbance wavelength 1",0.19275,"A",NA,2023-05-09 11:27:26,"2023-05-09",11:27:26,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_30","WM","Pmol","04","30",00:09:52,592,9.87,"Pomacentrus moluccensis"
"Pmol_03_10_5","5","5","Absorbance wavelength 1",-0.01168,"A",NA,2023-05-10 11:27:26,"2023-05-10",11:27:26,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_03_10","WM","Pmol","03","10",00:06:47,407,6.78,"Pomacentrus moluccensis"
"Pmol_01_40_2","2","2","Absorbance wavelength 1",0.33688,"A",NA,2023-08-29 11:27:27,"2023-08-29",11:27:27,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_01_40","WM","Pmol","01","40",00:06:28,388,6.47,"Pomacentrus moluccensis"
"Paus_07_10_5","5","5","Absorbance wavelength 1",-0.04506,"A",NA,2023-11-29 11:27:28,"2023-11-29",11:27:28,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_07_10","WM","Paus","07","10",00:04:55,295,4.92,"Pomacentrus australis"
"Adoed_02_50_6","6","6","Absorbance wavelength 1",-0.0326,"A",NA,2023-07-09 11:27:29,"2023-07-09",11:27:29,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_50","WM","Adoed","02","50",00:01:29,89,1.48,"Apogon doederlein"
"Pmol_02_20_1","1","1","Absorbance wavelength 1",0.65018,"A",NA,2023-09-21 11:27:30,"2023-09-21",11:27:30,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_20","WM","Pmol","02","20",00:00:42,42,0.7,"Pomacentrus moluccensis"
"Adoed_03_20_4","4","4","Absorbance wavelength 1",-0.32432,"A",NA,2023-08-31 11:27:30,"2023-08-31",11:27:30,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_03_20","WM","Adoed","03","20",00:07:51,471,7.85,"Apogon doederlein"
"Arub_06_30_4","4","4","Absorbance wavelength 1",0.05083,"A",NA,2023-10-17 11:27:31,"2023-10-17",11:27:31,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_06_30","WM","Arub","06","30",00:09:08,548,9.13,"Apogon rubrimacula"
"Pmol_01_40_3","3","3","Absorbance wavelength 1",0.30861,"A",NA,2023-08-29 11:27:32,"2023-08-29",11:27:32,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_01_40","WM","Pmol","01","40",00:06:26,386,6.43,"Pomacentrus moluccensis"
"Pmol_04_30_3","3","3","Absorbance wavelength 1",0.17994,"A",NA,2023-05-09 11:27:33,"2023-05-09",11:27:33,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_30","WM","Pmol","04","30",00:09:52,592,9.87,"Pomacentrus moluccensis"
"Pmol_03_10_6","6","6","Absorbance wavelength 1",-0.00951,"A",NA,2023-05-10 11:27:34,"2023-05-10",11:27:34,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_03_10","WM","Pmol","03","10",00:06:48,408,6.8,"Pomacentrus moluccensis"
"Paus_07_10_6","6","6","Absorbance wavelength 1",0.00742,"A",NA,2023-11-29 11:27:35,"2023-11-29",11:27:35,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_07_10","WM","Paus","07","10",00:04:55,295,4.92,"Pomacentrus australis"
"Adoed_02_50_1","1","1","Absorbance wavelength 1",0.08237,"A",NA,2023-07-09 11:27:36,"2023-07-09",11:27:36,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_50","WM","Adoed","02","50",00:02:22,142,2.37,"Apogon doederlein"
"Pmol_02_20_2","2","2","Absorbance wavelength 1",1.01314,"A",NA,2023-09-21 11:27:37,"2023-09-21",11:27:37,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_20","WM","Pmol","02","20",00:00:42,42,0.7,"Pomacentrus moluccensis"
"Adoed_03_20_5","5","5","Absorbance wavelength 1",-0.3403,"A",NA,2023-08-31 11:27:37,"2023-08-31",11:27:37,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_03_20","WM","Adoed","03","20",00:07:51,471,7.85,"Apogon doederlein"
"Pmol_01_40_4","4","4","Absorbance wavelength 1",0.0099,"A",NA,2023-08-29 11:27:38,"2023-08-29",11:27:38,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_01_40","WM","Pmol","01","40",00:06:25,385,6.42,"Pomacentrus moluccensis"
"Arub_06_30_5","5","5","Absorbance wavelength 1",0.00366,"A",NA,2023-10-17 11:27:38,"2023-10-17",11:27:38,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_06_30","WM","Arub","06","30",00:09:08,548,9.13,"Apogon rubrimacula"
"Pmol_04_30_4","4","4","Absorbance wavelength 1",0.04485,"A",NA,2023-05-09 11:27:40,"2023-05-09",11:27:40,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_30","WM","Pmol","04","30",00:09:52,592,9.87,"Pomacentrus moluccensis"
"Pmol_03_10_1","1","1","Absorbance wavelength 1",0.2029,"A",NA,2023-05-10 11:27:41,"2023-05-10",11:27:41,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_03_10","WM","Pmol","03","10",00:07:30,450,7.5,"Pomacentrus moluccensis"
"Paus_07_10_1","1","1","Absorbance wavelength 1",0.06938,"A",NA,2023-11-29 11:27:42,"2023-11-29",11:27:42,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_07_10","WM","Paus","07","10",00:05:38,338,5.63,"Pomacentrus australis"
"Adoed_02_50_2","2","2","Absorbance wavelength 1",0.08854,"A",NA,2023-07-09 11:27:43,"2023-07-09",11:27:43,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_50","WM","Adoed","02","50",00:02:22,142,2.37,"Apogon doederlein"
"Pmol_02_20_3","3","3","Absorbance wavelength 1",0.56373,"A",NA,2023-09-21 11:27:44,"2023-09-21",11:27:44,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_20","WM","Pmol","02","20",00:00:42,42,0.7,"Pomacentrus moluccensis"
"Adoed_03_20_6","6","6","Absorbance wavelength 1",-0.36294,"A",NA,2023-08-31 11:27:44,"2023-08-31",11:27:44,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_03_20","WM","Adoed","03","20",00:07:51,471,7.85,"Apogon doederlein"
"Pmol_01_40_5","5","5","Absorbance wavelength 1",0.01183,"A",NA,2023-08-29 11:27:45,"2023-08-29",11:27:45,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_01_40","WM","Pmol","01","40",00:06:25,385,6.42,"Pomacentrus moluccensis"
"Arub_06_30_6","6","6","Absorbance wavelength 1",0.01214,"A",NA,2023-10-17 11:27:45,"2023-10-17",11:27:45,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_06_30","WM","Arub","06","30",00:09:08,548,9.13,"Apogon rubrimacula"
"Pmol_03_10_2","2","2","Absorbance wavelength 1",0.31232,"A",NA,2023-05-10 11:27:48,"2023-05-10",11:27:48,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_03_10","WM","Pmol","03","10",00:07:31,451,7.52,"Pomacentrus moluccensis"
"Pmol_04_30_5","5","5","Absorbance wavelength 1",0.01077,"A",NA,2023-05-09 11:27:48,"2023-05-09",11:27:48,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_30","WM","Pmol","04","30",00:09:53,593,9.88,"Pomacentrus moluccensis"
"Paus_07_10_2","2","2","Absorbance wavelength 1",0.07464,"A",NA,2023-11-29 11:27:49,"2023-11-29",11:27:49,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_07_10","WM","Paus","07","10",00:05:37,337,5.62,"Pomacentrus australis"
"Adoed_02_50_3","3","3","Absorbance wavelength 1",0.05994,"A",NA,2023-07-09 11:27:50,"2023-07-09",11:27:50,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_50","WM","Adoed","02","50",00:02:22,142,2.37,"Apogon doederlein"
"Adoed_03_20_1","1","1","Absorbance wavelength 1",-0.28037,"A",NA,2023-08-31 11:27:51,"2023-08-31",11:27:51,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_03_20","WM","Adoed","03","20",00:08:31,511,8.52,"Apogon doederlein"
"Pmol_02_20_4","4","4","Absorbance wavelength 1",1.08707,"A",NA,2023-09-21 11:27:51,"2023-09-21",11:27:51,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_20","WM","Pmol","02","20",00:00:41,41,0.68,"Pomacentrus moluccensis"
"Pmol_01_40_6","6","6","Absorbance wavelength 1",-0.01223,"A",NA,2023-08-29 11:27:52,"2023-08-29",11:27:52,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_01_40","WM","Pmol","01","40",00:06:26,386,6.43,"Pomacentrus moluccensis"
"Arub_06_30_1","1","1","Absorbance wavelength 1",0.13871,"A",NA,2023-10-17 11:27:53,"2023-10-17",11:27:53,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_06_30","WM","Arub","06","30",00:09:51,591,9.85,"Apogon rubrimacula"
"Pmol_04_30_6","6","6","Absorbance wavelength 1",0.00077,"A",NA,2023-05-09 11:27:53,"2023-05-09",11:27:53,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_30","WM","Pmol","04","30",00:09:51,591,9.85,"Pomacentrus moluccensis"
"Pmol_03_10_3","3","3","Absorbance wavelength 1",0.08327,"A",NA,2023-05-10 11:27:55,"2023-05-10",11:27:55,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_03_10","WM","Pmol","03","10",00:07:30,450,7.5,"Pomacentrus moluccensis"
"Adoed_03_20_2","2","2","Absorbance wavelength 1",-0.27161,"A",NA,2023-08-31 11:27:56,"2023-08-31",11:27:56,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_03_20","WM","Adoed","03","20",00:08:29,509,8.48,"Apogon doederlein"
"Paus_07_10_3","3","3","Absorbance wavelength 1",0.09296,"A",NA,2023-11-29 11:27:56,"2023-11-29",11:27:56,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_07_10","WM","Paus","07","10",00:05:37,337,5.62,"Pomacentrus australis"
"Adoed_02_50_4","4","4","Absorbance wavelength 1",0.01818,"A",NA,2023-07-09 11:27:57,"2023-07-09",11:27:57,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_50","WM","Adoed","02","50",00:02:11,131,2.18,"Apogon doederlein"
"Pmol_02_20_5","5","5","Absorbance wavelength 1",0.07131,"A",NA,2023-09-21 11:27:57,"2023-09-21",11:27:57,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_20","WM","Pmol","02","20",00:00:41,41,0.68,"Pomacentrus moluccensis"
"Arub_06_30_2","2","2","Absorbance wavelength 1",0.15402,"A",NA,2023-10-17 11:27:58,"2023-10-17",11:27:58,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_06_30","WM","Arub","06","30",00:09:49,589,9.82,"Apogon rubrimacula"
"Pmol_01_40_1","1","1","Absorbance wavelength 1",0.31543,"A",NA,2023-08-29 11:27:59,"2023-08-29",11:27:59,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_01_40","WM","Pmol","01","40",00:07:07,427,7.12,"Pomacentrus moluccensis"
